time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.388342,0.0467,0.0844,0.2142,0.235
18.398038,0.0463,0.0870,0.2149,0.236
18.408135,0.0463,0.0910,0.2197,0.242
18.418204,0.0469,0.0962,0.2274,0.251
18.428435,0.0470,0.1007,0.2332,0.258
18.438799,0.0462,0.1029,0.2342,0.260
18.449079,0.0448,0.1038,0.2324,0.258
18.458734,0.0437,0.1056,0.2326,0.259
18.474113,0.0423,0.1064,0.2307,0.258
18.479921,0.0409,0.1072,0.2293,0.256
18.489199,0.0388,0.1075,0.2266,0.254
18.500442,0.0373,0.1100,0.2290,0.257
18.509214,0.0371,0.1187,0.2438,0.274
18.519252,0.0367,0.1290,0.2617,0.294
18.530539,0.0376,0.1475,0.2966,0.333
18.539532,0.0391,0.1729,0.3467,0.389
18.550804,0.0401,0.2024,0.4065,0.456
18.559910,0.0392,0.2287,0.4622,0.517
18.570466,0.0374,0.2543,0.5210,0.581
18.581129,0.0345,0.2768,0.5760,0.640
18.590413,0.0298,0.2890,0.6106,0.676
18.604115,0.0236,0.2898,0.6197,0.684
18.610575,0.0174,0.2825,0.6097,0.672
18.621044,0.0113,0.2697,0.5861,0.645
18.631015,0.0055,0.2552,0.5591,0.615
18.641505,0.0002,0.2388,0.5267,0.578
18.650688,-0.0042,0.2227,0.4959,0.544
18.662062,-0.0084,0.2064,0.4646,0.508
18.671639,-0.0115,0.1876,0.4280,0.467
18.682634,-0.0145,0.1692,0.3917,0.427
18.691564,-0.0160,0.1476,0.3479,0.378
18.701760,-0.0162,0.1245,0.2989,0.324
18.713116,-0.0145,0.0959,0.2350,0.254
18.722391,-0.0108,0.0643,0.1613,0.174
18.735586,-0.0046,0.0251,0.0647,0.070
18.742591,0.0040,-0.0209,-0.0550,0.059
18.752593,0.0136,-0.0685,-0.1849,0.198
18.763196,0.0224,-0.1107,-0.3065,0.327
18.773498,0.0307,-0.1512,-0.4276,0.455
18.782582,0.0386,-0.1891,-0.5456,0.579
18.793313,0.0434,-0.2177,-0.6426,0.680
18.803512,0.0456,-0.2394,-0.7253,0.765
18.813621,0.0465,-0.2572,-0.8014,0.843
18.823708,0.0457,-0.2729,-0.8756,0.918
18.833861,0.0440,-0.2866,-0.9476,0.991
18.843661,0.0396,-0.2986,-1.0143,1.058
18.853382,0.0357,-0.3168,-1.0989,1.144
18.863343,0.0289,-0.3421,-1.2023,1.250
18.873739,0.0195,-0.3699,-1.3089,1.360
18.884832,0.0050,-0.3890,-1.3874,1.441
18.894376,-0.0109,-0.3995,-1.4332,1.488
18.903968,-0.0262,-0.4035,-1.4576,1.513
18.914872,-0.0401,-0.3974,-1.4469,1.501
18.924858,-0.0508,-0.3862,-1.4056,1.459
18.935252,-0.0608,-0.3690,-1.3403,1.391
18.945673,-0.0680,-0.3528,-1.2723,1.322
18.955443,-0.0737,-0.3395,-1.2067,1.256
18.965559,-0.0792,-0.3293,-1.1504,1.199
18.975764,-0.0835,-0.3229,-1.1015,1.151
18.987239,-0.0856,-0.3146,-1.0499,1.099
18.995258,-0.0865,-0.3099,-1.0062,1.056
19.005814,-0.0860,-0.3027,-0.9558,1.006
19.015721,-0.0832,-0.2879,-0.8845,0.934
19.026077,-0.0777,-0.2662,-0.8003,0.847
19.035779,-0.0706,-0.2392,-0.7024,0.745
19.048145,-0.0615,-0.2082,-0.6005,0.639
19.056262,-0.0503,-0.1693,-0.4802,0.512
19.066984,-0.0365,-0.1226,-0.3430,0.366
19.077106,-0.0213,-0.0714,-0.1980,0.212
19.087271,-0.0083,-0.0279,-0.0763,0.082
19.097304,0.0028,0.0093,0.0251,0.027
19.107593,0.0122,0.0401,0.1065,0.114
19.117609,0.0186,0.0602,0.1571,0.169
19.127280,0.0224,0.0708,0.1820,0.197
19.137433,0.0238,0.0739,0.1868,0.202
19.153467,0.0251,0.0762,0.1897,0.206
19.158280,0.0261,0.0783,0.1926,0.210
19.167326,0.0276,0.0823,0.2000,0.218
19.178254,0.0311,0.0922,0.2214,0.242
19.188349,0.0359,0.1055,0.2499,0.274
19.198341,0.0414,0.1199,0.2811,0.308
19.208435,0.0466,0.1325,0.3078,0.338
19.218651,0.0498,0.1382,0.3185,0.351
19.228818,0.0523,0.1404,0.3217,0.355
19.239099,0.0529,0.1374,0.3137,0.347
19.249496,0.0533,0.1330,0.3033,0.335
19.259323,0.0529,0.1264,0.2891,0.320
19.268683,0.0519,0.1188,0.2734,0.303
19.285364,0.0510,0.1117,0.2593,0.287
19.289141,0.0489,0.1028,0.2416,0.267
19.299625,0.0472,0.0951,0.2258,0.250
19.310268,0.0466,0.0900,0.2160,0.239
19.319740,0.0456,0.0845,0.2050,0.226
19.329851,0.0433,0.0784,0.1917,0.212
19.340823,0.0400,0.0711,0.1758,0.194
19.350436,0.0373,0.0653,0.1638,0.180
19.361335,0.0362,0.0621,0.1586,0.174
19.370389,0.0370,0.0622,0.1628,0.178
19.380477,0.0387,0.0631,0.1715,0.187
19.390855,0.0399,0.0634,0.1794,0.194
19.401138,0.0410,0.0635,0.1874,0.202
19.417394,0.0402,0.0612,0.1885,0.202
19.420792,0.0377,0.0570,0.1822,0.195
19.434034,0.0348,0.0525,0.1739,0.185
19.441340,0.0292,0.0442,0.1515,0.160
19.451652,0.0227,0.0348,0.1233,0.130
19.461947,0.0144,0.0225,0.0824,0.087
19.472309,0.0046,0.0074,0.0280,0.029
19.482200,-0.0095,-0.0163,-0.0630,0.066
19.492807,-0.0227,-0.0414,-0.1630,0.170
19.502113,-0.0310,-0.0609,-0.2456,0.255
19.512820,-0.0359,-0.0762,-0.3154,0.326
19.522957,-0.0352,-0.0792,-0.3402,0.351
19.533059,-0.0338,-0.0762,-0.3447,0.355
19.543011,-0.0332,-0.0715,-0.3424,0.351
19.553227,-0.0348,-0.0689,-0.3496,0.358
19.567569,-0.0394,-0.0701,-0.3757,0.384
19.572948,-0.0500,-0.0784,-0.4399,0.450
19.582868,-0.0640,-0.0895,-0.5160,0.528
19.594838,-0.0860,-0.1056,-0.6214,0.636
19.603845,-0.1116,-0.1221,-0.7275,0.746
19.614282,-0.1408,-0.1382,-0.8305,0.854
19.624452,-0.1707,-0.1505,-0.9181,0.946
19.633570,-0.1987,-0.1602,-0.9936,1.026
19.644274,-0.2232,-0.1665,-1.0453,1.082
19.654517,-0.2435,-0.1723,-1.0807,1.121
19.664379,-0.2571,-0.1764,-1.0921,1.136
19.674698,-0.2655,-0.1816,-1.0877,1.134
19.684542,-0.2647,-0.1817,-1.0465,1.095
19.698643,-0.2592,-0.1808,-0.9940,1.043
19.704727,-0.2574,-0.1862,-0.9651,1.016
19.714960,-0.2614,-0.1995,-0.9637,1.018
19.725475,-0.2726,-0.2246,-0.9971,1.058
19.735582,-0.2861,-0.2598,-1.0490,1.118
19.745514,-0.2965,-0.3010,-1.1015,1.180
19.755747,-0.3022,-0.3460,-1.1508,1.239
19.766163,-0.3048,-0.3965,-1.2004,1.300
19.776154,-0.2949,-0.4373,-1.2175,1.327
19.785558,-0.2857,-0.4790,-1.2355,1.356
19.798747,-0.2669,-0.5085,-1.2263,1.354
19.806032,-0.2468,-0.5339,-1.2122,1.347
19.816028,-0.2252,-0.5513,-1.1867,1.328
19.826853,-0.2031,-0.5648,-1.1528,1.300
19.836636,-0.1818,-0.5660,-1.1013,1.252
19.846791,-0.1633,-0.5615,-1.0470,1.199
19.857359,-0.1501,-0.5555,-0.9978,1.152
19.867066,-0.1402,-0.5453,-0.9502,1.104
19.876834,-0.1315,-0.5183,-0.8896,1.038
19.887652,-0.1258,-0.4921,-0.8394,0.981
19.897526,-0.1221,-0.4662,-0.7963,0.931
19.907688,-0.1202,-0.4376,-0.7533,0.879
19.917752,-0.1155,-0.3975,-0.6963,0.810
19.927457,-0.1127,-0.3633,-0.6508,0.754
19.938508,-0.1084,-0.3273,-0.6008,0.693
19.948078,-0.0994,-0.2816,-0.5329,0.611
19.966107,-0.0863,-0.2321,-0.4534,0.517
19.967810,-0.0696,-0.1801,-0.3635,0.412
19.978073,-0.0535,-0.1352,-0.2811,0.317
19.989132,-0.0373,-0.0935,-0.2005,0.224
19.998525,-0.0222,-0.0561,-0.1240,0.138
20.009712,-0.0082,-0.0212,-0.0480,0.053
20.019107,0.0069,0.0182,0.0425,0.047
20.028817,0.0207,0.0561,0.1355,0.148
20.039385,0.0304,0.0840,0.2094,0.228
20.049027,0.0358,0.1005,0.2588,0.280
20.059617,0.0398,0.1132,0.3013,0.324
20.069599,0.0422,0.1205,0.3314,0.355
20.079483,0.0405,0.1161,0.3286,0.351
20.090158,0.0385,0.1106,0.3222,0.343
20.099665,0.0366,0.1060,0.3181,0.337
20.116199,0.0339,0.1009,0.3104,0.328
20.120283,0.0310,0.0957,0.3004,0.317
20.130065,0.0295,0.0942,0.3002,0.316
20.140531,0.0284,0.0938,0.3013,0.317
20.151173,0.0249,0.0854,0.2753,0.289
20.161616,0.0211,0.0750,0.2414,0.254
20.171036,0.0182,0.0665,0.2138,0.225
20.181986,0.0165,0.0630,0.2018,0.212
20.191605,0.0159,0.0651,0.2075,0.218
20.201750,0.0166,0.0728,0.2310,0.243
20.211714,0.0183,0.0850,0.2684,0.282
20.222564,0.0190,0.0931,0.2918,0.307
20.231318,0.0188,0.0950,0.2947,0.310
20.247008,0.0165,0.0855,0.2643,0.278
20.252304,0.0148,0.0800,0.2474,0.260
20.262215,0.0131,0.0762,0.2356,0.248
20.272833,0.0109,0.0703,0.2167,0.228
20.282499,0.0087,0.0658,0.2021,0.213
20.292212,0.0064,0.0607,0.1845,0.194
20.302980,0.0042,0.0515,0.1552,0.164
20.313244,0.0025,0.0413,0.1235,0.130
20.323678,0.0008,0.0190,0.0565,0.060
20.333941,-0.0002,-0.0126,-0.0372,0.039
20.343100,0.0003,-0.0505,-0.1490,0.157
20.354383,0.0027,-0.0942,-0.2785,0.294
20.363413,0.0073,-0.1391,-0.4147,0.437
20.378401,0.0144,-0.1944,-0.5847,0.616
20.383422,0.0227,-0.2574,-0.7840,0.825
20.393668,0.0309,-0.3228,-0.9941,1.046
20.404045,0.0377,-0.3908,-1.2166,1.278
20.413987,0.0416,-0.4429,-1.4013,1.470
20.424517,0.0402,-0.4520,-1.4777,1.546
20.434898,0.0374,-0.4453,-1.5081,1.573
20.444485,0.0319,-0.4340,-1.4976,1.560
20.454877,0.0233,-0.4248,-1.4817,1.542
20.465520,0.0118,-0.4226,-1.4779,1.537
20.479298,-0.0018,-0.4403,-1.5276,1.590
20.485074,-0.0238,-0.4907,-1.6598,1.731
20.496334,-0.0539,-0.5334,-1.7598,1.840
20.506743,-0.0889,-0.5728,-1.8374,1.927
20.515893,-0.1287,-0.6080,-1.8848,1.985
20.525992,-0.1667,-0.6251,-1.8764,1.985
20.535601,-0.2005,-0.6287,-1.8302,1.946
20.546169,-0.2306,-0.6073,-1.7131,1.832
20.555938,-0.2464,-0.5580,-1.5331,1.650
20.565860,-0.2512,-0.4975,-1.3313,1.443
20.576192,-0.2313,-0.4077,-1.0737,1.172
20.586606,-0.1849,-0.2968,-0.7758,0.851
20.596033,-0.1059,-0.1563,-0.4127,0.454
20.611536,-0.0140,-0.0195,-0.0520,0.057
20.617192,0.0727,0.0967,0.2590,0.286
20.628433,0.1328,0.1732,0.4591,0.508
20.637287,0.1814,0.2364,0.6157,0.684
20.646717,0.2252,0.2961,0.7591,0.845
20.657322,0.2659,0.3560,0.8988,1.003
20.666957,0.2985,0.4071,1.0117,1.131
20.677117,0.3356,0.4648,1.1400,1.276
20.688897,0.3762,0.5328,1.2940,1.449
20.697464,0.4011,0.5837,1.4008,1.570
20.707946,0.4211,0.6297,1.4957,1.677
20.718162,0.4328,0.6639,1.5656,1.755
20.727715,0.4363,0.6845,1.6082,1.801
20.738282,0.4392,0.7050,1.6600,1.856
20.748743,0.4240,0.7028,1.6667,1.858
20.758412,0.4016,0.6912,1.6579,1.841
20.769247,0.3729,0.6714,1.6327,1.804
20.778717,0.3394,0.6423,1.5817,1.741
20.794692,0.2936,0.5807,1.4381,1.578
20.799152,0.2407,0.4934,1.2233,1.341
20.809643,0.2032,0.4248,1.0676,1.167
20.820041,0.1739,0.3622,0.9348,1.018
20.829599,0.1481,0.3009,0.8018,0.869
20.839908,0.1219,0.2358,0.6530,0.705
20.849948,0.0929,0.1696,0.4866,0.524
20.860549,0.0525,0.0895,0.2644,0.284
20.876670,0.0154,0.0246,0.0749,0.080
20.879666,-0.0173,-0.0261,-0.0822,0.088
20.892863,-0.0406,-0.0572,-0.1891,0.202
20.899823,-0.0588,-0.0774,-0.2700,0.287
20.910168,-0.0720,-0.0889,-0.3292,0.348
20.920443,-0.0608,-0.0710,-0.2817,0.297
20.930433,-0.0490,-0.0548,-0.2310,0.242
20.940692,-0.0536,-0.0579,-0.2551,0.267
20.951000,-0.0613,-0.0648,-0.2945,0.308
20.961124,-0.0715,-0.0749,-0.3462,0.361
20.971086,-0.0808,-0.0855,-0.3967,0.414
20.981605,-0.0904,-0.0986,-0.4532,0.473
20.991510,-0.0900,-0.1037,-0.4673,0.487
21.001790,-0.0911,-0.1131,-0.4937,0.515
21.012044,-0.1026,-0.1398,-0.5782,0.604
21.027655,-0.1160,-0.1762,-0.6813,0.713
21.032190,-0.1259,-0.2138,-0.7689,0.808
21.042174,-0.1318,-0.2497,-0.8349,0.881
21.053449,-0.1343,-0.2803,-0.8810,0.934
21.062322,-0.1283,-0.2944,-0.8803,0.937
21.072762,-0.1226,-0.3084,-0.8805,0.941
21.083444,-0.1167,-0.3194,-0.8746,0.938
21.092846,-0.1077,-0.3272,-0.8620,0.928
21.103311,-0.1013,-0.3383,-0.8526,0.923
21.113691,-0.0938,-0.3443,-0.8296,0.903
21.123661,-0.0972,-0.4035,-0.9169,1.006
21.134449,-0.0937,-0.4404,-0.9587,1.059
21.143673,-0.0885,-0.4437,-0.9278,1.032
21.160533,-0.0833,-0.4357,-0.8859,0.991
21.163217,-0.0812,-0.4295,-0.8590,0.964
21.173749,-0.0782,-0.4228,-0.8337,0.938
21.184850,-0.0758,-0.4128,-0.8031,0.906
21.194492,-0.0736,-0.3901,-0.7536,0.852
21.203847,-0.0698,-0.3633,-0.7007,0.792
21.215003,-0.0655,-0.3393,-0.6541,0.740
21.224583,-0.0613,-0.3158,-0.6085,0.688
21.235109,-0.0580,-0.2936,-0.5655,0.640
21.244772,-0.0521,-0.2642,-0.5087,0.576
21.255109,-0.0456,-0.2311,-0.4458,0.504
21.266037,-0.0378,-0.1930,-0.3735,0.422
21.275229,-0.0287,-0.1499,-0.2914,0.329
21.291040,-0.0196,-0.1060,-0.2075,0.234
21.295041,-0.0121,-0.0668,-0.1315,0.148
21.308018,-0.0042,-0.0245,-0.0485,0.055
21.316107,0.0009,0.0054,0.0107,0.012
21.326054,0.0061,0.0414,0.0824,0.092
21.336196,0.0077,0.0541,0.1068,0.120
21.346458,0.0069,0.0525,0.1038,0.116
21.357002,0.0057,0.0469,0.0922,0.104
21.367068,0.0046,0.0416,0.0807,0.091
21.377147,0.0035,0.0337,0.0647,0.073
21.386261,0.0024,0.0241,0.0459,0.052
21.398298,0.0012,0.0136,0.0257,0.029
21.407322,0.0005,0.0069,0.0129,0.015
21.424568,0.0003,0.0048,0.0090,0.010
21.426848,0.0004,0.0110,0.0203,0.023
21.442900,0.0003,0.0141,0.0260,0.030
21.447482,0.0000,0.0153,0.0281,0.032
21.457716,-0.0002,0.0126,0.0230,0.026
21.467822,-0.0001,0.0046,0.0085,0.010
21.477732,0.0002,-0.0055,-0.0102,0.012
21.488439,0.0007,-0.0127,-0.0234,0.027
21.498539,0.0011,-0.0172,-0.0317,0.036
21.508706,0.0018,-0.0245,-0.0453,0.051
21.519013,0.0028,-0.0359,-0.0672,0.076
21.529091,0.0037,-0.0462,-0.0877,0.099
21.539007,0.0049,-0.0566,-0.1093,0.123
21.549850,0.0063,-0.0647,-0.1270,0.143
21.559052,0.0079,-0.0719,-0.1443,0.161
21.575301,0.0093,-0.0726,-0.1498,0.167
21.579074,0.0096,-0.0645,-0.1370,0.152
21.589050,0.0079,-0.0452,-0.0994,0.109
21.600334,0.0044,-0.0219,-0.0498,0.055
21.610109,0.0005,-0.0024,-0.0057,0.006
21.620245,-0.0009,0.0036,0.0088,0.010
21.630722,0.0042,-0.0164,-0.0411,0.044
21.639965,0.0121,-0.0450,-0.1165,0.125
21.649838,0.0205,-0.0707,-0.1884,0.202
21.660670,0.0314,-0.1011,-0.2769,0.296
21.670399,0.0421,-0.1251,-0.3512,0.375
21.681543,0.0524,-0.1438,-0.4156,0.443
21.690906,0.0615,-0.1566,-0.4665,0.496
21.705247,0.0703,-0.1646,-0.5068,0.537
21.710706,0.0759,-0.1656,-0.5266,0.557
21.722239,0.0779,-0.1604,-0.5269,0.556
21.732033,0.0777,-0.1521,-0.5144,0.542
21.742365,0.0761,-0.1441,-0.4985,0.524
21.751208,0.0739,-0.1368,-0.4841,0.508
21.761876,0.0712,-0.1311,-0.4703,0.493
21.771205,0.0700,-0.1307,-0.4708,0.494
21.783067,0.0708,-0.1351,-0.4863,0.510
21.792383,0.0737,-0.1461,-0.5220,0.547
21.802512,0.0769,-0.1595,-0.5668,0.594
21.813043,0.0776,-0.1717,-0.6053,0.634
21.822963,0.0761,-0.1791,-0.6253,0.655
21.837512,0.0681,-0.1715,-0.5946,0.623
21.842747,0.0569,-0.1541,-0.5311,0.556
21.854249,0.0466,-0.1364,-0.4657,0.488
21.863150,0.0349,-0.1090,-0.3695,0.387
21.872843,0.0243,-0.0811,-0.2725,0.285
21.883071,0.0156,-0.0556,-0.1845,0.193
21.893291,0.0091,-0.0338,-0.1109,0.116
21.903162,0.0041,-0.0162,-0.0525,0.055
21.913428,0.0008,-0.0032,-0.0101,0.011
21.923872,-0.0010,0.0043,0.0136,0.014
21.933659,-0.0020,0.0088,0.0268,0.028
21.944157,-0.0027,0.0122,0.0367,0.039
21.953882,-0.0034,0.0154,0.0452,0.048
21.965139,-0.0042,0.0195,0.0559,0.059
21.974267,-0.0051,0.0231,0.0649,0.069
21.984544,-0.0060,0.0278,0.0765,0.082
21.995348,-0.0066,0.0308,0.0827,0.089
22.005205,-0.0075,0.0349,0.0917,0.098
22.027188,-0.0080,0.0372,0.0956,0.103
22.028231,-0.0085,0.0401,0.1006,0.109
22.034820,-0.0089,0.0423,0.1037,0.112
22.045573,-0.0094,0.0450,0.1077,0.117
22.055086,-0.0099,0.0480,0.1123,0.122
22.065441,-0.0099,0.0498,0.1142,0.125
22.075706,-0.0104,0.0531,0.1191,0.131
22.085942,-0.0114,0.0594,0.1301,0.143
22.095855,-0.0118,0.0635,0.1360,0.151
22.106399,-0.0124,0.0688,0.1442,0.160
22.117619,-0.0120,0.0688,0.1418,0.158
22.125960,-0.0105,0.0644,0.1311,0.146
22.135905,-0.0089,0.0588,0.1186,0.133
22.147592,-0.0071,0.0512,0.1024,0.115
22.156357,-0.0058,0.0458,0.0909,0.102
22.168047,-0.0045,0.0399,0.0785,0.088
22.176869,-0.0035,0.0358,0.0699,0.079
22.186818,-0.0026,0.0306,0.0592,0.067
22.198127,-0.0017,0.0252,0.0485,0.055
22.207469,-0.0009,0.0174,0.0332,0.038
22.217621,-0.0003,0.0087,0.0165,0.019
22.228207,0.0001,-0.0107,-0.0200,0.023
22.237912,-0.0004,-0.0322,-0.0600,0.068
22.251612,-0.0014,-0.0432,-0.0805,0.091
22.258210,-0.0029,-0.0540,-0.1008,0.114
22.268432,-0.0038,-0.0495,-0.0933,0.106
22.278658,-0.0047,-0.0466,-0.0896,0.101
22.288938,-0.0040,-0.0310,-0.0611,0.069
22.297967,-0.0008,-0.0053,-0.0108,0.012
22.308658,0.0041,0.0221,0.0464,0.052
22.319178,0.0110,0.0521,0.1130,0.125
22.330304,0.0177,0.0757,0.1695,0.186
22.338935,0.0257,0.1021,0.2357,0.258
22.349602,0.0327,0.1211,0.2871,0.313
22.360214,0.0302,0.1061,0.2562,0.279
22.369701,0.0205,0.0690,0.1690,0.184
22.379577,0.0101,0.0325,0.0809,0.088
22.389731,0.0030,0.0094,0.0239,0.026
22.399659,-0.0037,-0.0111,-0.0289,0.031
22.410578,-0.0100,-0.0292,-0.0772,0.083
22.419868,-0.0132,-0.0377,-0.1020,0.110
22.435471,-0.0093,-0.0264,-0.0740,0.079
22.439978,-0.0043,-0.0123,-0.0354,0.038
22.450559,-0.0029,-0.0083,-0.0246,0.026
22.460927,-0.0017,-0.0051,-0.0155,0.016
22.470823,-0.0041,-0.0125,-0.0381,0.040
22.481210,-0.0059,-0.0187,-0.0574,0.061
22.491679,-0.0107,-0.0348,-0.1065,0.113
22.501352,-0.0165,-0.0561,-0.1699,0.180
22.511811,-0.0226,-0.0795,-0.2378,0.252
22.521787,-0.0283,-0.1031,-0.3034,0.322
22.531657,-0.0321,-0.1233,-0.3575,0.379
22.541319,-0.0362,-0.1471,-0.4182,0.445
22.551551,-0.0375,-0.1634,-0.4569,0.487
22.568079,-0.0320,-0.1475,-0.4087,0.436
22.571757,-0.0230,-0.1113,-0.3083,0.329
22.581810,-0.0147,-0.0758,-0.2098,0.224
22.592823,-0.0099,-0.0534,-0.1477,0.157
22.602848,-0.0057,-0.0327,-0.0906,0.096
22.612734,-0.0018,-0.0114,-0.0315,0.034
22.623523,0.0006,0.0039,0.0107,0.011
22.633150,0.0009,0.0071,0.0192,0.020
22.645101,0.0012,0.0104,0.0279,0.030
22.653310,0.0016,0.0161,0.0427,0.046
22.663466,0.0020,0.0224,0.0584,0.063
22.673423,0.0023,0.0275,0.0708,0.076
22.683149,0.0024,0.0314,0.0797,0.086
22.700494,0.0023,0.0346,0.0866,0.093
22.703678,0.0022,0.0378,0.0938,0.101
22.713954,0.0020,0.0413,0.1013,0.109
22.724220,0.0019,0.0439,0.1067,0.115
22.734324,0.0021,0.0482,0.1155,0.125
22.744420,0.0024,0.0518,0.1228,0.133
22.755010,0.0027,0.0548,0.1286,0.140
22.764781,0.0029,0.0567,0.1316,0.143
22.775072,0.0034,0.0614,0.1408,0.154
22.785406,0.0040,0.0662,0.1500,0.164
22.794961,0.0045,0.0720,0.1610,0.176
22.805872,0.0051,0.0790,0.1742,0.191
22.815461,0.0055,0.0831,0.1807,0.199
22.825778,0.0060,0.0855,0.1842,0.203
22.835127,0.0063,0.0869,0.1858,0.205
22.853019,0.0062,0.0859,0.1823,0.202
22.856532,0.0057,0.0816,0.1723,0.191
22.865973,0.0046,0.0767,0.1609,0.178
22.876555,0.0033,0.0693,0.1455,0.161
22.885616,0.0018,0.0627,0.1318,0.146
22.896202,0.0006,0.0714,0.1497,0.166
22.906449,-0.0009,0.0923,0.1927,0.214
